"individualID","uid","date","eventID","phenophaseName","phenophaseStatus","phenophaseIntensityDefinition","phenophaseIntensity","remarks","obsYear"
"NEON.PLA.D16.ABBY.06089","32bfc1a8-5283-4d59-b4e5-2121f654b6ed",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06156","1f306294-fca1-447f-aac0-ea395151e4e5",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06497","a7823d46-d94a-4383-84da-826a64d004b6",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06156","2a09a0d8-744b-4192-ae75-1a18c3907055",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06500","c99b4489-c2b2-4f5f-a9ae-1b8b6e0c184b",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06135","d98dcc00-ee7a-483d-9166-fa7ec2869866",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06298","47302539-b185-4f71-9d2b-3b24d5fb76ca",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06169","7c2f6a3f-6957-457f-be61-1a73cb615d73",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06291","6766b1b1-0920-49e3-a467-894944bb673c",2023-03-28,NA,"Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%",NA,2023
"NEON.PLA.D16.ABBY.06152","8e6ffdbe-5203-4e4b-a4ed-a08d5f7dcfca",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06296","518a02cb-a0b1-4810-ac9a-cd65d63be89d",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06046","33ffffb7-fd93-4842-9906-37205656ec74",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06197","efc70b27-5cb5-4760-801d-457ff5e1b963",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06015","5d2f77aa-6fd6-4c67-9acb-fdef915a8769",2023-03-28,NA,"Young needles","no","Number of young needles present",NA,NA,2023
"NEON.PLA.D16.ABBY.06144","5971a9ea-43ed-4111-8bfb-6e72c702d38e",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06131","e133d860-8608-4432-8980-7bf253b95d27",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06148","4d771415-8eff-4faa-9ef7-68222b69eec6",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06148","1db8d2e8-ccd9-4e6b-892f-1e3bc653d8e1",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06122","3873cc91-2a4f-4d69-bdd0-52ae2dbb09b5",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06151","63bf66b0-933a-4327-941b-4dd08024029c",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06285","a4295beb-212e-4cbf-8896-655362987f40",2023-03-28,NA,"Leaves","uncertain",NA,NA,"Could not find marker",2023
"NEON.PLA.D16.ABBY.06106","d93cd747-cf79-4cf8-b882-cd2ab56c760c",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06278","04603d25-8df0-4e0a-a5c6-880f4fc0d7f7",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06277","fdaa072a-7ff3-429d-8a0c-517eb8817ede",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06149","c67457d1-14aa-419a-96e2-815cfa779d50",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06112","512d0d65-0a9b-405f-a9b5-ae0c5917f466",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06298","ce611f4e-3d3e-4948-9336-a1c3f011b226",2023-03-28,NA,"Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%",NA,2023
"NEON.PLA.D16.ABBY.06282","2728124a-8bf8-494c-8cc9-4ddd7005043a",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06142","b9120ab3-c8f9-4aee-b60a-677b6a720d50",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06138","46b9df03-b2f8-47e3-9ea2-44b56a8bfd16",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06156","a8fea791-31c0-48cd-a2c9-53981d1784c8",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06046","f455ebcf-d98d-489a-a52c-954a95bd727e",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06138","fe9c5bc0-d78b-4b7b-954e-46ea59ca7507",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06187","07de6459-86fb-4bac-b60b-ca170a24c13e",2023-03-28,NA,"Open pollen cones","no","Percentage of all fresh pollen cones (unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06114","2b8ba24c-3b4a-4be6-9eee-e5130d36ce83",2023-03-28,NA,"Leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06122","7bc05530-b0f2-4d99-bcaf-6cfc34747095",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06145","8398450d-78fd-490f-9ce2-c24b51c6fdff",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06500","87f57cf1-e494-4488-a398-59f1d89a4591",2023-03-28,NA,"Initial growth","uncertain",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06052","1253dd18-9f7b-4d76-844e-a9278a9a3504",2023-03-28,NA,"Young needles","no","Number of young needles present",NA,NA,2023
"NEON.PLA.D16.ABBY.06134","5e38e74d-64a6-4231-8d1c-5d5786c93036",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06155","5cc57809-a41a-4016-a193-fe424685d58b",2023-03-28,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2023
"NEON.PLA.D16.ABBY.06158","e2c4c76e-33b6-4ca2-9925-297a7c83c5d3",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06158","798d1e08-50c6-48a9-ad6a-06d6c1be9327",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06283","0e445869-92cd-45dc-a7f6-8b1fd90a42e2",2023-03-28,NA,"Leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06288","bfde6f1b-c25b-4bd1-aa12-3cefd1ed1143",2023-03-28,NA,"Initial growth","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06197","9826836e-2e59-456d-884b-11e9fee7ce98",2023-03-28,NA,"Young leaves","no","Number of young leaves present",NA,NA,2023
"NEON.PLA.D16.ABBY.06297","0538c481-7df5-4ce7-b49d-bbe8906387be",2023-03-28,NA,"Leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06137","3ed40509-4fde-444d-9655-9d5878bd00ee",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06295","3b9b8aa2-37e0-4b1b-9b57-fbe6ddb0de08",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06300","79d5fed5-0cd5-4c2f-a254-d804630d5601",2023-03-28,NA,"Leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06108","cc520d13-dd8b-4616-9a80-0090420e9b3a",2023-03-28,NA,"Leaves","no",NA,NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06134","18e3a872-79b3-4f7a-a0be-b3748d3bc4e9",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06120","b4e01cb6-2d9f-4bae-a8f2-614460d00ccf",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06104","4b567974-fc07-4406-93b7-06fe5fbb29fa",2023-03-28,NA,"Leaves","no",NA,NA,"Could not find marker",2023
"NEON.PLA.D16.ABBY.06122","58e668e8-d09b-4bd9-a105-03ae8c44188d",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06110","aba24052-93d9-471c-b070-e4a22cf0a337",2023-03-28,NA,"Initial growth","no",NA,NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06278","c5ca5120-0d2f-4dcd-ae7c-44dd0b14e52b",2023-03-28,NA,"Young leaves","no","Number of young leaves present",NA,NA,2023
"NEON.PLA.D16.ABBY.06033","c58c7cdc-1fa2-48b9-b89f-970827b45ac0",2023-03-28,NA,"Open flowers","yes","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open","5-24%",NA,2023
"NEON.PLA.D16.ABBY.06131","b6191c76-23eb-4801-a0c9-8bba38916ca8",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06118","fbd6b3f4-e552-4ba5-963e-c0486400bb7d",2023-03-28,NA,"Open flowers","uncertain","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,"Could not find marker",2023
"NEON.PLA.D16.ABBY.06139","b7ec77cf-79a0-4a53-9875-7a20203133b4",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06279","d418ccc1-dffe-4650-9ab0-ec1bcf832d2e",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06136","c3c6d4a1-1ea1-4c36-a746-48a4b48e07d0",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06278","e2758fff-ad3f-4f77-92e4-4578e11fc8a3",2023-03-28,NA,"Falling leaves","yes",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06169","65b63268-e6ef-40d2-b947-45b60426e5fa",2023-03-28,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","< 5%",NA,2023
"NEON.PLA.D16.ABBY.06297","a7456d03-2d63-4d20-afdf-0dd5b3542aa4",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06130","27c3f929-7bf7-4127-95e9-f59d03236968",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06163","a5d56c76-5c83-4ac2-9173-c1725078d3ff",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06296","94ca4222-f60b-4e54-8385-156fa8840459",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06123","07a64f19-7e8f-4774-b793-1a172f4e7e06",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06497","b680a089-436b-40c7-ae4c-8a3ebb74f3f4",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06146","f18cd50d-555b-4b05-b1ae-36f193f52455",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06115","444b2003-f4da-4bdb-b935-9b5d69d66d97",2023-03-28,NA,"Leaves","no",NA,NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06136","0b32124c-05ce-46a4-b774-155830f192d4",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06164","0e925f03-6409-43ca-bb5b-d97911b2e009",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06283","2f191cdf-29a1-4500-854d-bb3120cd68e6",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06278","65573dc8-6b8d-45ae-876a-e6f377623423",2023-03-28,NA,"Colored leaves","yes","Percentage of the canopy that is full with colored leaves","5-24%",NA,2023
"NEON.PLA.D16.ABBY.06139","8a351e1e-9d11-40a6-a1a1-ca5c9bf5c053",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06192","53a6413b-d23b-4284-9ca8-79ba8be2abc5",2023-03-28,NA,"Breaking needle buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06187","a330b5e6-f6dc-4bee-9ef7-4ab859d4e236",2023-03-28,NA,"Young needles","no","Number of young needles present",NA,NA,2023
"NEON.PLA.D16.ABBY.06150","bc03b14d-0694-4334-8b0f-c484455f071d",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06286","9bd41a78-d831-4f14-b767-e44d7e6d31b2",2023-03-28,NA,"Young leaves","yes",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06074","38d4e5cf-d50f-436d-974a-7f6668ed9f32",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,"Catkins",2023
"NEON.PLA.D16.ABBY.06046","552cb17f-a569-4289-8f38-98307ac5ecdd",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06152","71d07caf-2006-40e0-b8ef-6108cc063380",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06498","f2ce8fde-e97c-43ff-bc6b-852371b505a4",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06104","7939ed03-36b2-46ce-9704-c79f8c6756cd",2023-03-28,NA,"Initial growth","no",NA,NA,"Could not find marker",2023
"NEON.PLA.D16.ABBY.06091","5dcb2150-2f44-447e-a145-2f99f4b0f1dd",2023-03-28,NA,"Open pollen cones","no","Percentage of all fresh pollen cones (unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06178","b529934f-7f27-4bf5-8e22-2e8b4cf6947a",2023-03-28,NA,"Breaking needle buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06089","4fc4e862-66b4-49f9-914e-fc016767c168",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06487","9c5b533a-c7ce-4023-8d40-4390707f3a6a",2023-03-28,NA,"Leaves","no",NA,NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06149","062ecf4d-2ce3-4b59-b765-cd8bc037b056",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06141","2af80344-4381-4ec5-8586-1de3c991a408",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06145","5c4c351b-b476-4d99-aa88-ae0f65dcc59d",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06294","ca1a73cd-93da-4eae-919b-54d0f8d95a67",2023-03-28,NA,"Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%",NA,2023
"NEON.PLA.D16.ABBY.06292","f853dbaa-b124-4d02-b8a1-5eabb47c824e",2023-03-28,NA,"Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%",NA,2023
"NEON.PLA.D16.ABBY.06139","dc163c0b-0476-41e7-93ed-7f5fe8a4c4d6",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06298","50da80be-37cd-4e35-bd3d-b81bf96107c3",2023-03-28,NA,"Initial growth","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06287","6b1d9ec1-53d0-4d54-a78a-f6dcfa8e5e77",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06498","089c2dca-e78f-4881-8244-7b5b4c4eee63",2023-03-28,NA,"Initial growth","no",NA,NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06133","7969b1b7-3a70-4563-8915-6096e9dd81cb",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06290","970511a2-b8ae-46f7-80c7-b76a1805e2de",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06277","1cd7c269-ad76-4262-aac4-963e2ce9d006",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06144","209b1220-8862-4bdb-8a98-dc348b49bc3e",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06154","fd416c77-3ceb-44b9-8a46-9a23c7056c2c",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06131","0bc2c8ed-53f0-4a26-9164-ffdd6a530a24",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06295","3728116c-dd61-4d2e-8fbb-04d42e37ec0b",2023-03-28,NA,"Initial growth","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06123","7b52f5ad-718b-41e1-b573-869d48c1daa5",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06155","db55da93-cffd-46b9-aad7-0e2c2c248110",2023-03-28,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06144","a344aec5-333a-4f20-a31f-ea2779c7fd18",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06158","8e5fead1-be42-4695-a386-208b550b8796",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06110","e00f7289-fb53-471d-9668-8551d87a5d59",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06164","61acbd31-6704-4e79-8c4f-fba3b2183db5",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06089","72ca017b-f424-4f98-888d-252ceae13df6",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06293","68b5839b-0298-40b2-8e4d-036d689f2b8b",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06140","2d505321-248b-480c-97cc-dfd2cc3ee46b",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06138","4468956d-219c-4538-a164-264a528ed5b8",2023-03-28,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06138","2971ee52-a5f4-42a4-84fe-60a6e7f6e0e2",2023-03-28,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06132","4d7ad16e-1d36-41c2-bd60-0da806b751eb",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06169","1019e1af-40e4-4a8c-9eaa-2db7289c8ae2",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2023
"NEON.PLA.D16.ABBY.06499","0e5dc2fd-5ef9-4b0b-a2da-81ac7ff4bdc9",2023-03-28,NA,"Initial growth","no",NA,NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06279","6f490f84-7d67-433a-a9a4-dba8183d5015",2023-03-28,NA,"Young leaves","no","Number of young leaves present",NA,NA,2023
"NEON.PLA.D16.ABBY.06136","82512acd-f937-443b-8f1c-4f6dc427fbfb",2023-03-28,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
"NEON.PLA.D16.ABBY.06294","c320efe6-0dd0-419f-9735-125bd31f1882",2023-03-28,NA,"Young leaves","yes",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06283","7eb1b2cd-644e-4440-8cf0-21964e43bee4",2023-03-28,NA,"Initial growth","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06114","e063e272-e0e4-4371-8f9f-c2fb92fb7b07",2023-03-28,NA,"Initial growth","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06140","8fa28e34-6f70-45ec-b6f8-656949e57203",2023-03-28,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06115","7d19bc4d-8cb3-4bc6-bbfa-ec86cde11a01",2023-03-28,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,"Individual absent",2023
"NEON.PLA.D16.ABBY.06111","7f8348c7-3563-43f0-a85e-f31c949a10cc",2023-04-03,NA,"Initial growth","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06145","ff21679f-cfbb-4d46-9b74-c97653a0d092",2023-04-03,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06147","ae249fc7-bc3b-45a3-bbe5-2795f1ea902b",2023-04-03,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2023
"NEON.PLA.D16.ABBY.06140","a3de4573-855b-45ca-bd89-531e68be6dd8",2023-04-03,NA,"Falling leaves","no",NA,NA,NA,2023
"NEON.PLA.D16.ABBY.06497","f68c7768-ddc3-457e-b841-706240d87abd",2023-04-03,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2023
